RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =            5     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
   50   60     0     0  con    1  3.7D-01  3.3D-01  5.805D-06  7.605D-09
   51   62     0     0  con    1  4.4D-01  4.2D-01  8.622D-06  6.308D-09
   52   63     0     0  con    0  1.0D+00  1.7D-01  1.160D-05  5.186D-09
   53   64     0     0  con    0  1.0D+00  4.1D-01  1.237D-05  4.089D-09
   54   66     0     0  con    1  3.9D-01  6.6D-02  6.613D-06  3.610D-09
   55   67     0     0  con    0  1.0D+00  3.4D-01  6.218D-06  2.894D-09
   56   68     0     0  con    0  1.0D+00  3.9D-01  5.448D-06  2.182D-09
   57   69     0     0  con    0  1.0D+00  1.8D-01  1.705D-06  1.368D-09
   58   70     0     0  con    0  1.0D+00  3.8D-01  4.575D-06  9.254D-10
   59   71     0     0  con    0  1.0D+00  1.9D-01  2.843D-06  5.104D-10
   60   72     0     0  con    0  1.0D+00  1.1D-01  1.052D-06  3.772D-10
   61   77     0     0  con    4  4.5D-02  1.7D-01  1.307D-06  2.864D-10
   62   82     0     0  con    4  1.0D+00  1.3D-01  1.181D-06  2.203D-10
   63  100     0     0  con   17  2.7D-10  3.6D-11  1.181D-06  2.203D-10
   64  103     0     0  con    2  2.3D-02  5.4D-03  2.143D-06  2.152D-10
   65  114     0     0  con   10  4.6D-02  3.9D-03  2.245D-06  2.143D-10
   66  123     0     0  con    8  5.3D-03  7.3D-04  2.232D-06  2.143D-10
   67  135     0     0  con   11  8.8D-03  1.2D-03  2.229D-06  2.142D-10
   68  143     0     0  con    7  2.4D-02  3.8D-03  2.151D-06  2.140D-10
   69  164     1     0  ---    0  1.0D+00  2.5D-06  1.646D-06  2.083D-10
   70  165     0     0  con    0  1.0D+00  9.1D-06  4.040D-07  1.987D-10
   71  166     0     0  con    0  1.0D+00  3.1D-06  3.501D-07  1.973D-10
   72  167     0     0  con    0  1.0D+00  7.9D-06  7.360D-08  1.955D-10
   73  169     0     0  con    1  5.0D+00  9.7D-06  1.664D-07  1.949D-10
   74  170     0     0  con    0  1.0D+00  2.8D-05  3.181D-07  1.933D-10
   75  171     0     0  con    0  1.0D+00  9.8D-05  5.212D-07  1.892D-10
   76  172     0     0  con    0  1.0D+00  1.0D-04  4.312D-07  1.862D-10
   77  173     0     0  con    0  1.0D+00  5.8D-05  1.609D-07  1.851D-10
   78  174     0     0  con    0  1.0D+00  2.6D-06  2.356D-08  1.849D-10
   79  175     0     0  con    0  1.0D+00  4.7D-06  1.127D-08  1.848D-10
   80  176     0     0  con    0  1.0D+00  1.4D-06  1.177D-08  1.848D-10
   81  177     0     0  con    0  1.0D+00  7.0D-06  1.783D-08  1.847D-10
   82  179     0     0  con    1  2.0D-01  4.7D-06  1.082D-07  1.846D-10
   83  180     0     0  con    0  1.0D+00  1.0D-05  5.896D-08  1.846D-10
   84  187     0     0  con    6  1.5D-01  3.8D-06  4.832D-08  1.846D-10
   85  203     0     0  con   15  8.9D-10  8.7D-14  4.832D-08  1.846D-10

CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH             

 Warning:  more than 10 function and gradient
   evaluations in the last line search.  Termination
   may possibly be caused by a bad search direction.

 Total User time 9.762E+01 seconds.

