RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =            6     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
   29   34     0     0  con    1  5.1D-02  2.0D-02  7.012D-04  6.011D-06
   30   35     0     0  con    0  1.0D+00  1.1D-01  6.902D-04  5.663D-06
   31   37     0     0  con    1  1.4D-01  1.1D-01  6.588D-04  5.435D-06
   32   38     0     0  con    0  1.0D+00  1.6D-01  3.122D-04  4.630D-06
   33   39     0     0  con    0  1.0D+00  1.5D-01  3.121D-04  4.332D-06
   34   41     0     0  con    1  4.8D-01  8.7D-02  5.774D-04  4.110D-06
   35   42     0     0  con    0  1.0D+00  8.0D-02  1.942D-04  3.784D-06
   36   44     0     0  con    1  3.7D-01  1.0D-01  2.820D-04  3.532D-06
   37   45     0     0  con    0  1.0D+00  2.7D-01  7.625D-04  3.029D-06
   38   46     0     0  con    0  1.0D+00  5.3D-02  2.075D-04  2.511D-06
   39   48     0     0  con    1  2.7D-01  5.4D-02  3.933D-04  2.389D-06
   40   49     0     0  con    0  1.0D+00  1.3D-01  3.885D-04  2.060D-06
   41   51     0     0  con    1  9.5D-03  5.8D-03  3.511D-04  2.055D-06
   42   52     0     0  con    0  1.0D+00  1.3D-02  2.066D-04  1.917D-06
   43   53     0     0  con    0  1.0D+00  1.3D-01  1.872D-04  1.649D-06
   44   55     0     0  con    1  2.7D-01  8.1D-02  4.437D-04  1.563D-06
   45   56     0     0  con    0  1.0D+00  9.3D-02  5.676D-04  1.448D-06
   46   57     0     0  con    0  1.0D+00  8.8D-02  4.876D-04  1.272D-06
   47   59     0     0  con    1  5.1D-01  1.2D-01  5.681D-04  1.108D-06
   48   60     0     0  con    0  1.0D+00  1.5D-01  3.499D-04  8.402D-07
   49   62     0     0  con    1  3.2D-01  1.1D-01  7.177D-05  7.090D-07
   50   64     0     0  con    1  5.2D-01  9.3D-02  2.194D-04  6.463D-07
   51   65     0     0  con    0  1.0D+00  1.5D-02  1.430D-04  6.087D-07
   52   66     0     0  con    0  1.0D+00  6.7D-02  2.063D-04  5.158D-07
   53   68     0     0  con    1  5.1D-01  9.4D-02  2.928D-04  4.114D-07
   54   69     0     0  con    0  1.0D+00  2.7D-02  2.692D-05  3.437D-07
   55   70     0     0  con    0  1.0D+00  1.0D-01  3.213D-04  3.163D-07
   56   71     0     0  con    0  1.0D+00  1.4D-02  1.711D-04  2.699D-07
   57   72     0     0  con    0  1.0D+00  3.3D-02  1.422D-04  2.448D-07
   58   74     0     0  con    1  4.0D-01  6.3D-02  1.725D-04  2.095D-07
   59   76     0     0  con    1  5.2D-01  7.6D-02  6.303D-05  1.765D-07
   60   77     0     0  con    0  1.0D+00  5.5D-02  9.127D-05  1.447D-07
   61   78     0     0  con    0  1.0D+00  1.2D-01  1.598D-04  8.382D-08
   62   80     0     0  con    1  2.0D-01  7.3D-02  1.325D-05  4.679D-08
   63   82     0     0  con    1  3.0D-01  3.7D-02  8.351D-05  4.044D-08
   64   83     0     0  con    0  1.0D+00  2.4D-02  8.239D-05  3.679D-08
   65   84     0     0  con    0  1.0D+00  2.9D-02  4.138D-05  3.154D-08
   66   85     0     0  con    0  1.0D+00  3.8D-02  1.530D-05  2.481D-08
   67   86     0     0  con    0  1.0D+00  5.8D-02  6.630D-05  1.939D-08
   68   87     0     0  con    0  1.0D+00  6.7D-03  3.187D-05  1.283D-08
   69   88     0     0  con    0  1.0D+00  2.6D-02  1.981D-05  1.122D-08
   70   89     0     0  con    0  1.0D+00  6.9D-03  2.144D-05  1.083D-08
   71   90     0     0  con    0  1.0D+00  2.0D-02  1.725D-05  1.029D-08
   72   91     0     0  con    0  1.0D+00  8.6D-03  1.538D-06  9.950D-09
   73   92     0     0  con    0  1.0D+00  1.2D-02  7.870D-07  9.810D-09
   74   93     0     0  con    0  1.0D+00  5.6D-03  2.447D-06  9.745D-09
   75   94     0     0  con    0  1.0D+00  2.5D-03  3.349D-07  9.736D-09
   76   95     0     0  con    0  1.0D+00  3.8D-04  1.344D-08  9.735D-09
   77   96     0     0  con    0  1.0D+00  3.3D-05  3.438D-09  9.735D-09
   78   97     0     0  con    0  1.0D+00  1.3D-05  4.448D-09  9.735D-09
   79   98     0     0  con    0  1.0D+00  2.5D-05  2.008D-08  9.735D-09
   80   99     0     0  con    0  1.0D+00  3.4D-05  3.302D-08  9.735D-09
   81  100     0     0  con    0  1.0D+00  5.8D-05  6.243D-08  9.735D-09
   82  101     0     0  con    0  1.0D+00  9.9D-05  1.002D-07  9.735D-09
   83  102     0     0  con    0  1.0D+00  1.6D-04  1.660D-07  9.735D-09
   84  103     0     0  con    0  1.0D+00  2.9D-04  1.975D-07  9.735D-09
   85  105     0     0  con    1  2.6D-02  2.7D-05  4.639D-07  9.735D-09
   86  106     0     0  con    0  1.0D+00  4.5D-04  4.835D-07  9.734D-09
   87  108     0     0  con    1  5.0D-01  3.7D-04  5.503D-07  9.734D-09
   88  109     0     0  con    0  1.0D+00  7.9D-04  4.662D-07  9.732D-09
   89  110     0     0  con    0  1.0D+00  3.2D-03  7.839D-07  9.725D-09
   90  111     0     0  con    0  1.0D+00  5.5D-03  3.074D-07  9.711D-09
   91  112     0     0  con    0  1.0D+00  8.2D-03  5.525D-07  9.682D-09
   92  113     0     0  con    0  1.0D+00  4.7D-02  1.425D-06  9.543D-09
   93  114     0     0  con    0  1.0D+00  5.1D-02  2.012D-06  9.391D-09
   94  115     0     0  con    0  1.0D+00  1.3D-01  4.262D-06  9.051D-09
   95  116     0     0  con    0  1.0D+00  7.1D-02  3.626D-06  8.523D-09
   96  118     0     0  con    1  2.2D-01  3.8D-02  2.011D-05  8.316D-09
   97  119     0     0  con    0  1.0D+00  1.5D-01  3.072D-06  7.239D-09
   98  120     0     0  con    0  1.0D+00  9.1D-02  5.163D-06  6.823D-09
   99  122     0     0  con    1  4.6D-01  1.3D-01  7.608D-06  6.214D-09
  100  124     0     0  con    1  1.4D-01  4.1D-02  6.861D-06  5.934D-09
  101  126     0     0  con    1  5.0D-01  1.3D-01  8.905D-06  5.494D-09
  102  128     0     0  con    1  4.5D-01  6.1D-02  9.097D-06  5.353D-09
  103  129     0     0  con    0  1.0D+00  9.0D-02  7.457D-06  4.912D-09
  104  130     0     0  con    0  1.0D+00  1.2D-01  3.151D-06  4.285D-09
  105  131     0     0  con    0  1.0D+00  5.6D-02  2.395D-06  4.019D-09
  106  133     0     0  con    1  2.5D-01  8.0D-02  4.613D-06  3.828D-09
  107  135     0     0  con    1  2.0D-01  5.5D-02  1.022D-05  3.704D-09
  108  136     0     0  con    0  1.0D+00  8.3D-02  5.434D-06  3.458D-09
  109  137     0     0  con    0  1.0D+00  1.1D-01  2.653D-06  2.938D-09
  110  139     0     0  con    1  9.2D-02  1.6D-02  3.030D-06  2.889D-09
  111  141     0     0  con    1  2.5D-01  6.7D-02  3.426D-06  2.678D-09
  112  143     0     0  con    1  4.5D-01  7.5D-02  6.383D-06  2.592D-09
  113  147     0     0  con    3  1.5D+00  3.9D-02  1.126D-05  2.554D-09
  114  162     0     0  con   14  1.1D-10  1.3D-10  1.126D-05  2.554D-09
  115  165     0     0  con    2  1.7D-02  2.7D-04  1.111D-05  2.542D-09
  116  166     0     0  con    0  1.0D+00  7.6D-03  2.951D-06  2.437D-09
  117  167     0     0  con    0  1.0D+00  5.5D-03  1.234D-06  2.273D-09
  118  169     0     0  con    1  4.8D-01  1.6D-03  4.019D-06  2.259D-09
  119  170     0     0  con    0  1.0D+00  1.6D-03  6.129D-07  2.240D-09
  120  171     0     0  con    0  1.0D+00  4.1D-04  7.129D-07  2.238D-09
  121  172     0     0  con    0  1.0D+00  2.9D-03  9.147D-07  2.226D-09
  122  183     0     0  con   10  1.5D+00  3.9D-03  3.011D-06  2.217D-09
  123  205     1     0  ---    1  1.9D-01  5.9D-07  2.154D-06  2.217D-09
  124  221     0     0  con   15  6.1D-08  1.1D-13  2.154D-06  2.217D-09
  125  238     0     0  con   16  1.6D-07  4.5D-13  2.154D-06  2.217D-09
  126  256     0     0  con   17  3.8D-08  1.6D-13  2.154D-06  2.217D-09
  127  275     0     0  con   18  0.0D+00  0.0D+00  2.154D-06  2.217D-09

CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH             

 Warning:  more than 10 function and gradient
   evaluations in the last line search.  Termination
   may possibly be caused by a bad search direction.

 Total User time 1.895E+02 seconds.

