RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =            5     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
   21   26     0     0  con    0  1.0D+00  2.2D-02  8.783D-06  8.363D-07
   22   27     0     0  con    0  1.0D+00  2.4D-02  5.971D-06  8.300D-07
   23   28     0     0  con    0  1.0D+00  8.5D-04  1.576D-06  8.300D-07
   24   29     0     0  con    0  1.0D+00  1.9D-03  1.318D-06  8.300D-07
   25   30     0     0  con    0  1.0D+00  5.3D-04  1.731D-07  8.299D-07
   26   31     0     0  con    0  1.0D+00  5.0D-05  5.063D-08  8.299D-07
   27   32     0     0  con    0  1.0D+00  1.3D-04  1.393D-07  8.299D-07
   28   34     0     0  con    1  5.0D+00  6.4D-05  1.508D-07  8.299D-07
   29   35     0     0  con    0  1.0D+00  2.8D-05  9.423D-07  8.299D-07
   30   36     0     0  con    0  1.0D+00  1.2D-04  1.271D-06  8.299D-07
   31   37     0     0  con    0  1.0D+00  7.5D-04  3.032D-06  8.299D-07
   32   38     0     0  con    0  1.0D+00  1.3D-03  5.185D-06  8.299D-07
   33   39     0     0  con    0  1.0D+00  3.7D-03  9.049D-06  8.297D-07
   34   40     0     0  con    0  1.0D+00  9.2D-03  1.505D-05  8.293D-07
   35   41     0     0  con    0  1.0D+00  2.5D-02  2.489D-05  8.283D-07
   36   42     0     0  con    0  1.0D+00  6.2D-02  3.990D-05  8.256D-07
   37   43     0     0  con    0  1.0D+00  1.5D-01  6.430D-05  8.192D-07
   38   44     0     0  con    0  1.0D+00  3.5D-01  9.233D-05  8.049D-07
   39   45     0     0  con    0  1.0D+00  6.7D-01  2.570D-04  7.866D-07
   40   46     0     0  con    0  1.0D+00  4.7D-01  1.698D-04  7.524D-07
   41   47     0     0  con    0  1.0D+00  8.3D-01  4.875D-05  6.901D-07
   42   48     0     0  con    0  1.0D+00  2.1D-01  1.813D-05  6.831D-07
   43   49     0     0  con    0  1.0D+00  1.1D-01  8.187D-06  6.772D-07
   44   50     0     0  con    0  1.0D+00  6.7D-01  6.898D-05  6.706D-07
   45   51     0     0  con    0  1.0D+00  3.5D-02  2.963D-05  6.639D-07
   46   52     0     0  con    0  1.0D+00  2.1D-01  4.340D-06  6.616D-07
   47   53     0     0  con    0  1.0D+00  1.1D-01  5.431D-06  6.611D-07
   48   54     0     0  con    0  1.0D+00  3.1D-02  7.745D-06  6.607D-07
   49   55     0     0  con    0  1.0D+00  2.6D-01  2.301D-05  6.558D-07
   50   56     0     0  con    0  1.0D+00  3.2D-01  3.810D-05  6.481D-07
   51   57     0     0  con    0  1.0D+00  5.0D-01  6.993D-05  6.337D-07
   52   58     0     0  con    0  1.0D+00  4.2D-01  1.703D-05  6.218D-07
   53   60     0     0  con    1  2.1D-01  4.1D-01  6.933D-05  6.145D-07
   54   61     0     0  con    0  1.0D+00  2.4D-01  3.186D-05  6.062D-07
   55   63     0     0  con    1  3.2D-01  7.9D-02  4.341D-05  6.048D-07
   56   65     0     0  con    1  3.1D-01  2.5D-02  2.765D-06  6.037D-07
   57   66     0     0  con    0  1.0D+00  9.3D-02  2.433D-06  6.036D-07
   58   67     0     0  con    0  1.0D+00  8.5D-03  6.887D-07  6.036D-07
   59   68     0     0  con    0  1.0D+00  3.3D-02  1.683D-06  6.036D-07
   60   69     0     0  con    0  1.0D+00  2.6D-02  2.064D-06  6.035D-07
   61   70     0     0  con    0  1.0D+00  5.9D-02  1.042D-06  6.035D-07
   62   71     0     0  con    0  1.0D+00  6.2D-03  9.527D-08  6.035D-07
   63   72     0     0  con    0  1.0D+00  1.6D-04  4.077D-09  6.035D-07
   64   73     0     0  con    0  1.0D+00  1.5D-04  6.921D-10  6.035D-07
   65   78     0     0  con    4  1.0D+00  8.2D-04  1.348D-08  6.035D-07
   66   80     0     0  con    1  2.1D-01  1.5D-04  1.083D-08  6.035D-07
   67   87     0     0  con    6  0.0D+00  0.0D+00  1.083D-08  6.035D-07

CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH             

 Total User time 2.519E+02 seconds.

