RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =            5     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
   25   33     0     0  con    0  1.0D+00  1.0D-02  1.138D-04  6.405D-07
   26   34     0     0  con    0  1.0D+00  4.8D-02  3.587D-05  5.635D-07
   27   35     0     0  con    0  1.0D+00  1.6D-02  2.455D-05  5.593D-07
   28   36     0     0  con    0  1.0D+00  2.4D-02  2.047D-06  5.565D-07
   29   37     0     0  con    0  1.0D+00  2.0D-03  1.575D-06  5.565D-07
   30   38     0     0  con    0  1.0D+00  1.0D-03  2.034D-06  5.564D-07
   31   39     0     0  con    0  1.0D+00  3.2D-04  5.575D-07  5.564D-07
   32   40     0     0  con    0  1.0D+00  1.5D-04  1.119D-07  5.564D-07
   33   42     0     0  con    1  5.0D+00  6.7D-05  1.802D-07  5.564D-07
   34   43     0     0  con    0  1.0D+00  1.7D-04  8.850D-07  5.564D-07
   35   44     0     0  con    0  1.0D+00  3.1D-04  2.145D-06  5.564D-07
   36   45     0     0  con    0  1.0D+00  5.0D-04  4.110D-06  5.564D-07
   37   46     0     0  con    0  1.0D+00  9.2D-04  7.318D-06  5.564D-07
   38   47     0     0  con    0  1.0D+00  1.8D-03  1.239D-05  5.562D-07
   39   48     0     0  con    0  1.0D+00  3.9D-03  2.037D-05  5.560D-07
   40   49     0     0  con    0  1.0D+00  9.3D-03  3.295D-05  5.552D-07
   41   50     0     0  con    0  1.0D+00  2.3D-02  5.280D-05  5.532D-07
   42   51     0     0  con    0  1.0D+00  5.9D-02  8.389D-05  5.480D-07
   43   52     0     0  con    0  1.0D+00  1.5D-01  1.285D-04  5.345D-07
   44   53     0     0  con    0  1.0D+00  4.1D-01  1.763D-04  4.997D-07
   45   55     0     0  con    1  5.0D-01  3.8D-01  1.712D-04  4.726D-07
   46   57     0     0  con    1  4.7D-01  3.5D-01  1.515D-04  4.518D-07
   47   58     0     0  con    0  1.0D+00  9.0D-02  1.224D-04  4.234D-07
   48   59     0     0  con    0  1.0D+00  1.7D-01  3.498D-05  3.959D-07
   49   60     0     0  con    0  1.0D+00  1.4D-01  5.999D-05  3.791D-07
   50   61     0     0  con    0  1.0D+00  3.5D-03  4.653D-05  3.691D-07
   51   62     0     0  con    0  1.0D+00  6.5D-02  3.472D-05  3.576D-07
   52   63     0     0  con    0  1.0D+00  2.6D-01  2.404D-05  3.237D-07
   53   64     0     0  con    0  1.0D+00  9.7D-01  3.608D-05  2.423D-07
   54   66     0     0  con    1  4.1D-01  6.0D-01  1.666D-04  1.900D-07
   55   67     0     0  con    0  1.0D+00  3.5D-01  2.735D-05  1.324D-07
   56   68     0     0  con    0  1.0D+00  3.0D-01  5.098D-05  1.278D-07
   57   70     0     0  con    1  4.9D-01  4.2D-02  8.374D-05  1.163D-07
   58   71     0     0  con    0  1.0D+00  4.9D-02  4.498D-05  1.028D-07
   59   72     0     0  con    0  1.0D+00  5.7D-01  6.926D-06  6.530D-08
   60   74     0     0  con    1  5.1D-01  5.3D-01  2.621D-05  4.908D-08
   61   75     0     0  con    0  1.0D+00  3.7D-01  2.903D-05  3.454D-08
   62   77     0     0  con    1  2.1D-01  3.7D-02  8.838D-06  3.191D-08
   63   78     0     0  con    0  1.0D+00  1.5D-01  4.869D-05  2.793D-08
   64   79     0     0  con    0  1.0D+00  3.9D-03  1.743D-05  2.445D-08
   65   80     0     0  con    0  1.0D+00  2.6D-01  8.714D-06  2.247D-08
   66   81     0     0  con    0  1.0D+00  5.8D-02  8.002D-06  1.814D-08
   67   82     0     0  con    0  1.0D+00  8.4D-01  6.071D-05  1.659D-08
   68   83     0     0  con    0  1.0D+00  1.4D-01  1.824D-05  6.805D-09
   69   84     0     0  con    0  1.0D+00  1.7D-01  6.438D-06  2.915D-09
   70   85     0     0  con    0  1.0D+00  3.0D-01  1.984D-05  1.757D-09
   71   87     0     0  con    1  3.5D-01  1.4D-02  5.191D-06  1.387D-09
   72   88     0     0  con    0  1.0D+00  5.3D-03  1.862D-06  9.376D-10
   73   89     0     0  con    0  1.0D+00  1.1D-01  3.110D-06  4.473D-10
   74   90     0     0  con    0  1.0D+00  2.0D-01  2.986D-06  1.903D-10
   75   91     0     0  con    0  1.0D+00  5.9D-03  3.563D-07  2.802D-11
   76   92     0     0  con    0  1.0D+00  1.5D-02  9.576D-08  2.354D-11
   77   93     0     0  con    0  1.0D+00  5.0D-03  2.146D-08  2.315D-11
   78   94     0     0  con    0  1.0D+00  1.3D-03  9.179D-09  2.314D-11
   79   95     0     0  con    0  1.0D+00  3.2D-04  8.556D-10  2.314D-11
   80   97     0     0  con    1  4.1D-01  3.1D-06  5.720D-11  2.314D-11
   81   98     0     0  con    0  1.0D+00  9.7D-07  7.122D-12  2.314D-11
   82  100     0     0  con    1  3.2D-01  4.2D-08  7.394D-12  2.314D-11
   83  106     0     0  con    5  0.0D+00  0.0D+00  7.396D-12  2.314D-11

CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH             

 Total User time 5.340E+01 seconds.

