RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =            5     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
   28   35     0     0  con    0  1.0D+00  2.6D-02  2.774D-05  4.203D-07
   29   36     0     0  con    0  1.0D+00  6.8D-02  3.952D-05  4.158D-07
   30   39     0     0  con    2  2.2D+00  4.1D-01  1.610D-04  4.058D-07
   31   40     0     0  con    0  1.0D+00  6.4D-02  1.075D-04  3.867D-07
   32   41     0     0  con    0  1.0D+00  4.1D-01  4.244D-05  3.347D-07
   33   42     0     0  con    0  1.0D+00  3.7D-01  8.882D-05  2.982D-07
   34   43     0     0  con    0  1.0D+00  2.4D-01  6.603D-05  2.699D-07
   35   45     0     0  con    1  3.3D-01  3.2D-01  5.204D-05  2.576D-07
   36   46     0     0  con    0  1.0D+00  3.7D-01  6.455D-05  2.286D-07
   37   47     0     0  con    0  1.0D+00  1.6D-01  5.715D-05  2.210D-07
   38   48     0     0  con    0  1.0D+00  4.0D-01  2.149D-05  1.970D-07
   39   49     0     0  con    0  1.0D+00  1.8D-01  1.226D-05  1.782D-07
   40   50     0     0  con    0  1.0D+00  3.9D-01  4.041D-05  1.591D-07
   41   51     0     0  con    0  1.0D+00  5.7D-01  5.625D-05  1.229D-07
   42   53     0     0  con    1  3.0D-01  5.3D-01  6.218D-05  1.033D-07
   43   54     0     0  con    0  1.0D+00  1.1D+00  3.810D-05  5.619D-08
   44   55     0     0  con    0  1.0D+00  2.7D-01  3.307D-05  3.278D-08
   45   56     0     0  con    0  1.0D+00  3.3D-01  9.121D-06  1.626D-08
   46   57     0     0  con    0  1.0D+00  1.4D-01  8.325D-06  1.517D-08
   47   58     0     0  con    0  1.0D+00  1.8D-01  9.161D-06  1.346D-08
   48   59     0     0  con    0  1.0D+00  8.5D-02  5.307D-06  1.217D-08
   49   60     0     0  con    0  1.0D+00  6.9D-01  2.388D-05  5.683D-09
   50   61     0     0  con    0  1.0D+00  6.9D-02  2.113D-05  2.764D-09
   51   62     0     0  con    0  1.0D+00  4.1D-01  4.540D-06  1.429D-09
   52   63     0     0  con    0  1.0D+00  1.6D-01  3.099D-06  5.331D-10
   53   65     0     0  con    1  4.0D-01  5.8D-02  2.683D-06  4.260D-10
   54   66     0     0  con    0  1.0D+00  6.9D-02  2.190D-06  2.693D-10
   55   67     0     0  con    0  1.0D+00  1.4D-01  8.343D-07  5.841D-11
   56   68     0     0  con    0  1.0D+00  3.8D-02  4.192D-07  3.477D-11
   57   69     0     0  con    0  1.0D+00  1.4D-02  1.055D-07  3.305D-11
   58   70     0     0  con    0  1.0D+00  2.9D-04  1.736D-08  3.303D-11
   59   71     0     0  con    0  1.0D+00  9.8D-06  3.479D-11  3.303D-11
   60   72     0     0  con    0  1.0D+00  5.9D-06  1.980D-11  3.303D-11
   61   74     0     0  con    1  3.2D-02  1.5D-06  5.701D-11  3.303D-11
   62   75     0     0  con    0  1.0D+00  6.3D-07  2.309D-11  3.303D-11
   63   76     0     0  con    0  1.0D+00  1.4D-07  1.169D-11  3.303D-11
   64   77     0     0  con    0  1.0D+00  5.6D-07  4.381D-12  3.303D-11
   65   79     0     0  con    1  4.3D-01  7.1D-08  2.745D-12  3.303D-11
   66   80     0     0  con    0  1.0D+00  1.2D-08  3.471D-13  3.303D-11
   67   83     0     0  con    2  8.9D-11  1.4D-18  3.482D-13  3.303D-11
   68   87     0     0  con    3  0.0D+00  0.0D+00  3.468D-13  3.303D-11

CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH             

 Total User time 4.468E+01 seconds.

