RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =            5     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
   19   25     0     0  con    0  1.0D+00  9.4D-01  2.814D-04  3.496D-06
   20   27     0     0  con    1  3.9D-01  1.3D-01  3.693D-04  2.755D-06
   21   28     0     0  con    0  1.0D+00  1.4D-01  2.178D-04  2.244D-06
   22   29     0     0  con    0  1.0D+00  5.3D-03  9.256D-05  2.202D-06
   23   30     0     0  con    0  1.0D+00  3.1D-03  6.575D-05  2.142D-06
   24   31     0     0  con    0  1.0D+00  1.7D-02  2.019D-04  2.030D-06
   25   32     0     0  con    0  1.0D+00  6.9D-02  4.059D-04  1.751D-06
   26   33     0     0  con    0  1.0D+00  2.1D-01  4.803D-04  1.187D-06
   27   35     0     0  con    1  2.7D-01  1.8D-01  3.588D-04  9.257D-07
   28   36     0     0  con    0  1.0D+00  9.9D-02  4.205D-05  5.093D-07
   29   37     0     0  con    0  1.0D+00  5.7D-02  8.822D-05  4.805D-07
   30   39     0     0  con    1  5.2D-01  2.3D-03  7.759D-05  4.729D-07
   31   40     0     0  con    0  1.0D+00  1.6D-02  6.463D-05  4.674D-07
   32   41     0     0  con    0  1.0D+00  4.2D-02  1.050D-05  4.590D-07
   33   42     0     0  con    0  1.0D+00  1.9D-03  4.988D-07  4.587D-07
   34   43     0     0  con    0  1.0D+00  1.2D-03  1.421D-07  4.587D-07
   35   44     0     0  con    0  1.0D+00  1.7D-05  1.143D-07  4.587D-07
   36   45     0     0  con    0  1.0D+00  3.7D-04  4.343D-07  4.587D-07
   37   46     0     0  con    0  1.0D+00  4.5D-04  9.151D-07  4.587D-07
   38   47     0     0  con    0  1.0D+00  1.3D-03  1.993D-06  4.586D-07
   39   48     0     0  con    0  1.0D+00  2.5D-03  3.610D-06  4.584D-07
   40   49     0     0  con    0  1.0D+00  6.9D-03  4.677D-06  4.578D-07
   41   50     0     0  con    0  1.0D+00  1.8D-02  1.576D-05  4.565D-07
   42   51     0     0  con    0  1.0D+00  2.6D-02  1.615D-05  4.540D-07
   43   52     0     0  con    0  1.0D+00  1.8D-01  1.006D-04  4.509D-07
   44   53     0     0  con    0  1.0D+00  1.4D-02  3.448D-05  4.361D-07
   45   54     0     0  con    0  1.0D+00  9.0D-02  3.715D-05  4.184D-07
   46   55     0     0  con    0  1.0D+00  4.0D-01  1.037D-04  3.628D-07
   47   56     0     0  con    0  1.0D+00  1.0D+00  7.145D-05  3.064D-07
   48   58     0     0  con    1  4.6D-01  3.4D-02  5.258D-05  2.728D-07
   49   59     0     0  con    0  1.0D+00  5.3D-02  1.424D-05  2.540D-07
   50   60     0     0  con    0  1.0D+00  3.5D-01  2.449D-05  2.253D-07
   51   61     0     0  con    0  1.0D+00  6.1D-01  1.185D-04  1.694D-07
   52   62     0     0  con    0  1.0D+00  1.6D-01  1.000D-04  1.520D-07
   53   63     0     0  con    0  1.0D+00  2.7D-01  1.210D-04  1.211D-07
   54   64     0     0  con    0  1.0D+00  1.8D-01  6.232D-05  9.967D-08
   55   66     0     0  con    1  5.1D-01  3.4D-01  7.130D-05  8.487D-08
   56   67     0     0  con    0  1.0D+00  4.5D-01  9.353D-06  6.411D-08
   57   68     0     0  con    0  1.0D+00  3.3D-01  2.226D-05  5.106D-08
   58   69     0     0  con    0  1.0D+00  1.9D-01  3.817D-05  3.535D-08
   59   70     0     0  con    0  1.0D+00  4.3D-01  1.936D-05  2.517D-08
   60   71     0     0  con    0  1.0D+00  1.7D-01  1.928D-05  1.547D-08
   61   72     0     0  con    0  1.0D+00  3.2D-01  1.362D-05  9.437D-09
   62   74     0     0  con    1  3.6D-01  1.1D-01  3.515D-05  6.981D-09
   63   75     0     0  con    0  1.0D+00  1.9D-01  2.285D-05  4.413D-09
   64   76     0     0  con    0  1.0D+00  2.5D-01  4.441D-06  1.975D-09
   65   78     0     0  con    1  2.2D-01  1.1D-01  9.084D-06  1.521D-09
   66   79     0     0  con    0  1.0D+00  1.9D-01  4.716D-06  3.288D-10
   67   80     0     0  con    0  1.0D+00  1.8D-02  3.026D-06  2.084D-10
   68   81     0     0  con    0  1.0D+00  5.7D-02  9.527D-07  6.538D-11
   69   82     0     0  con    0  1.0D+00  1.5D-02  3.170D-07  5.657D-11
   70   83     0     0  con    0  1.0D+00  1.3D-02  1.051D-07  5.456D-11
   71   84     0     0  con    0  1.0D+00  2.2D-04  6.114D-08  5.453D-11
   72   85     0     0  con    0  1.0D+00  4.0D-04  3.382D-10  5.451D-11
   73   86     0     0  con    0  1.0D+00  2.4D-05  1.804D-10  5.451D-11
   74   88     0     0  con    1  8.4D-02  1.2D-06  3.113D-10  5.451D-11
   75   89     0     0  con    0  1.0D+00  2.8D-06  4.394D-12  5.451D-11
   76   90     0     0  con    0  1.0D+00  1.1D-07  7.373D-13  5.451D-11
   77   94     0     0  con    3  1.0D+00  6.0D-08  3.685D-14  5.451D-11
   78   99     0     0  con    4  4.0D-03  5.8D-10  3.722D-14  5.451D-11
   79  102     0     0  con    2  7.6D-08  1.5D-14  3.723D-14  5.451D-11
   80  105     0     0  con    2  1.4D-17  1.7D-27  3.716D-14  5.451D-11
   81  109     1     0  ---    3  0.0D+00  0.0D+00  3.710D-14  5.451D-11

CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH             

 Total User time 5.538E+01 seconds.

