RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =            5     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
   52   61     0     0  con    0  1.0D+00  6.2D-03  1.338D-06  2.938D-07
   53   62     0     0  con    0  1.0D+00  5.8D-03  9.793D-07  2.937D-07
   54   63     0     0  con    0  1.0D+00  3.4D-04  1.402D-06  2.937D-07
   55   64     0     0  con    0  1.0D+00  8.8D-05  1.153D-06  2.937D-07
   56   65     0     0  con    0  1.0D+00  3.7D-04  8.637D-07  2.936D-07
   57   66     0     0  con    0  1.0D+00  9.9D-04  1.507D-06  2.936D-07
   58   67     0     0  con    0  1.0D+00  2.9D-03  1.495D-06  2.934D-07
   59   68     0     0  con    0  1.0D+00  8.2D-03  2.741D-06  2.930D-07
   60   69     0     0  con    0  1.0D+00  2.2D-02  5.307D-06  2.919D-07
   61   70     0     0  con    0  1.0D+00  5.3D-02  8.691D-06  2.892D-07
   62   71     0     0  con    0  1.0D+00  1.5D-01  1.460D-05  2.819D-07
   63   72     0     0  con    0  1.0D+00  2.9D-01  2.856D-05  2.689D-07
   64   73     0     0  con    0  1.0D+00  4.6D-01  2.525D-05  2.483D-07
   65   75     0     0  con    1  4.2D-01  3.4D-01  9.042D-05  2.323D-07
   66   76     0     0  con    0  1.0D+00  2.7D-01  5.634D-05  1.900D-07
   67   77     0     0  con    0  1.0D+00  5.6D-01  3.604D-05  1.627D-07
   68   78     0     0  con    0  1.0D+00  4.0D-01  1.645D-05  1.514D-07
   69   79     0     0  con    0  1.0D+00  3.2D-01  1.507D-05  1.440D-07
   70   80     0     0  con    0  1.0D+00  8.4D-02  6.418D-06  1.413D-07
   71   81     0     0  con    0  1.0D+00  5.0D-01  3.326D-05  1.284D-07
   72   82     0     0  con    0  1.0D+00  6.2D-01  2.319D-05  1.134D-07
   73   83     0     0  con    0  1.0D+00  2.0D-01  1.641D-05  1.041D-07
   74   84     0     0  con    0  1.0D+00  3.5D-01  3.308D-05  7.819D-08
   75   85     0     0  con    0  1.0D+00  3.5D-01  1.753D-05  6.180D-08
   76   86     0     0  con    0  1.0D+00  5.8D-01  1.582D-04  4.145D-08
   77   87     0     0  con    0  1.0D+00  5.4D-01  1.486D-05  1.382D-08
   78   89     0     0  con    1  4.0D-01  1.6D-01  9.598D-06  1.051D-08
   79   90     0     0  con    0  1.0D+00  6.9D-02  5.334D-06  9.772D-09
   80   91     0     0  con    0  1.0D+00  1.6D-01  2.721D-06  8.522D-09
   81   92     0     0  con    0  1.0D+00  2.6D-01  5.821D-06  6.916D-09
   82   94     0     0  con    1  4.9D-01  2.4D-01  1.484D-05  5.684D-09
   83   95     0     0  con    0  1.0D+00  4.2D-01  1.209D-05  3.084D-09
   84   96     0     0  con    0  1.0D+00  3.0D-01  4.915D-06  4.390D-10
   85   98     0     0  con    1  5.1D-01  1.3D-01  2.299D-06  2.376D-10
   86   99     0     0  con    0  1.0D+00  2.4D-02  1.211D-06  1.896D-10
   87  100     0     0  con    0  1.0D+00  1.0D-02  1.100D-07  1.869D-10
   88  101     0     0  con    0  1.0D+00  1.2D-03  6.274D-08  1.865D-10
   89  102     0     0  con    0  1.0D+00  7.3D-03  3.707D-07  1.865D-10
   90  103     0     0  con    0  1.0D+00  1.9D-04  8.047D-09  1.862D-10
   91  104     0     0  con    0  1.0D+00  4.0D-04  2.989D-09  1.862D-10
   92  105     0     0  con    0  1.0D+00  3.4D-04  7.262D-10  1.862D-10
   93  107     0     0  con    1  4.8D-01  9.9D-05  7.645D-10  1.862D-10
   94  108     0     0  con    0  1.0D+00  1.5D-05  2.200D-10  1.862D-10
   95  110     0     0  con    1  2.1D-01  5.2D-07  1.747D-10  1.862D-10
   96  112     0     0  con    1  3.0D-01  3.0D-07  1.310D-10  1.862D-10
   97  120     0     0  con    7  0.0D+00  0.0D+00  1.310D-10  1.862D-10
   98  128     0     0  con    7  0.0D+00  0.0D+00  1.310D-10  1.862D-10

CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH             

 Total User time 6.013E+01 seconds.

