RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =            5     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
   61   77     0     0  con    1  3.9D-01  1.1D-01  1.911D-06  2.967D-08
   62   81     0     0  con    3  1.6D+00  2.1D-01  9.253D-06  2.700D-08
   63   82     0     0  con    0  1.0D+00  2.6D-01  1.059D-05  2.415D-08
   64   84     0     0  con    1  2.2D-01  3.1D-01  2.006D-05  2.211D-08
   65   85     0     0  con    0  1.0D+00  8.5D-01  2.636D-05  1.927D-08
   66   86     0     0  con    0  1.0D+00  2.7D-01  5.978D-06  1.424D-08
   67   87     0     0  con    0  1.0D+00  2.3D-01  2.739D-06  1.216D-08
   68   90     0     0  con    2  8.4D-01  9.3D-01  1.551D-05  8.858D-09
   69   91     0     0  con    0  1.0D+00  8.0D-02  4.509D-06  6.176D-09
   70   92     0     0  con    0  1.0D+00  4.3D-01  2.346D-06  3.925D-09
   71   94     0     0  con    1  4.9D-01  4.3D-01  7.036D-06  2.753D-09
   72   95     0     0  con    0  1.0D+00  2.8D-01  5.282D-06  1.698D-09
   73   96     0     0  con    0  1.0D+00  3.0D-01  1.647D-06  7.959D-10
   74   98     0     0  con    1  4.3D-01  2.5D-01  3.720D-06  5.504D-10
   75   99     0     0  con    0  1.0D+00  2.2D-01  1.986D-06  2.529D-10
   76  100     0     0  con    0  1.0D+00  1.4D-01  1.909D-06  1.503D-10
   77  101     0     0  con    0  1.0D+00  1.4D-01  1.529D-06  1.268D-10
   78  102     0     0  con    0  1.0D+00  1.7D-02  2.732D-07  1.180D-10
   79  103     0     0  con    0  1.0D+00  2.0D-02  2.281D-07  1.169D-10
   80  104     0     0  con    0  1.0D+00  7.7D-03  1.145D-07  1.162D-10
   81  105     0     0  con    0  1.0D+00  2.2D-03  5.670D-08  1.159D-10
   82  106     0     0  con    0  1.0D+00  8.9D-04  3.242D-08  1.159D-10
   83  107     0     0  con    0  1.0D+00  1.1D-03  1.885D-08  1.158D-10
   84  108     0     0  con    0  1.0D+00  6.6D-04  6.985D-09  1.158D-10
   85  109     0     0  con    0  1.0D+00  2.7D-04  2.567D-09  1.158D-10
   86  110     0     0  con    0  1.0D+00  2.5D-04  3.160D-10  1.158D-10
   87  111     0     0  con    0  1.0D+00  5.5D-05  5.878D-11  1.158D-10
   88  112     0     0  con    0  1.0D+00  2.7D-06  4.014D-12  1.158D-10
   89  113     0     0  con    0  1.0D+00  2.3D-08  1.190D-13  1.158D-10
   90  118     0     0  con    4  0.0D+00  0.0D+00  1.189D-13  1.158D-10

CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH             

 Total User time 5.622E+01 seconds.

