RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =            5     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
   36   43     0     0  con    0  1.0D+00  3.4D-04  5.419D-07  1.345D-08
   37   44     0     0  con    0  1.0D+00  9.1D-04  8.876D-07  1.344D-08
   38   45     0     0  con    0  1.0D+00  2.4D-03  1.451D-06  1.343D-08
   39   46     0     0  con    0  1.0D+00  6.3D-03  2.369D-06  1.338D-08
   40   47     0     0  con    0  1.0D+00  1.6D-02  3.830D-06  1.326D-08
   41   48     0     0  con    0  1.0D+00  3.8D-02  6.041D-06  1.299D-08
   42   49     0     0  con    0  1.0D+00  7.5D-02  8.819D-06  1.247D-08
   43   50     0     0  con    0  1.0D+00  1.0D-01  1.066D-05  1.166D-08
   44   51     0     0  con    0  1.0D+00  1.3D-01  1.014D-05  1.018D-08
   45   53     0     0  con    1  4.3D-01  9.9D-02  1.380D-05  9.197D-09
   46   54     0     0  con    0  1.0D+00  6.9D-02  1.083D-06  7.656D-09
   47   55     0     0  con    0  1.0D+00  1.1D-01  2.177D-06  7.366D-09
   48   56     0     0  con    0  1.0D+00  4.2D-02  2.048D-06  6.688D-09
   49   57     0     0  con    0  1.0D+00  3.3D-01  6.105D-06  4.022D-09
   50   59     0     0  con    1  5.1D-01  9.7D-03  1.900D-06  2.918D-09
   51   60     0     0  con    0  1.0D+00  1.4D-01  4.428D-06  2.526D-09
   52   61     0     0  con    0  1.0D+00  2.4D-02  3.005D-06  2.310D-09
   53   62     0     0  con    0  1.0D+00  1.3D-01  1.956D-06  1.932D-09
   54   63     0     0  con    0  1.0D+00  5.1D-03  1.493D-06  1.894D-09
   55   64     0     0  con    0  1.0D+00  3.7D-02  1.681D-07  1.850D-09
   56   65     0     0  con    0  1.0D+00  6.5D-03  1.569D-07  1.847D-09
   57   66     0     0  con    0  1.0D+00  1.6D-02  7.526D-07  1.821D-09
   58   67     0     0  con    0  1.0D+00  7.3D-02  2.108D-06  1.666D-09
   59   68     0     0  con    0  1.0D+00  1.3D-01  1.870D-06  1.338D-09
   60   70     0     0  con    1  2.5D-01  3.2D-02  7.269D-06  1.180D-09
   61   71     0     0  con    0  1.0D+00  1.3D-01  2.799D-06  8.053D-10
   62   72     0     0  con    0  1.0D+00  1.7D-02  2.578D-06  7.021D-10
   63   73     0     0  con    0  1.0D+00  4.9D-02  8.108D-07  5.741D-10
   64   74     0     0  con    0  1.0D+00  2.1D-02  4.329D-07  5.689D-10
   65   75     0     0  con    0  1.0D+00  5.9D-03  8.448D-08  5.678D-10
   66   76     0     0  con    0  1.0D+00  1.7D-04  5.450D-08  5.677D-10
   67   77     0     0  con    0  1.0D+00  1.7D-03  1.877D-08  5.675D-10
   68   78     0     0  con    0  1.0D+00  2.1D-03  9.780D-09  5.675D-10
   69   79     0     0  con    0  1.0D+00  1.1D-03  1.645D-08  5.675D-10
   70   80     0     0  con    0  1.0D+00  2.4D-03  1.824D-08  5.674D-10
   71   82     0     0  con    1  1.4D-01  8.9D-04  1.835D-08  5.674D-10
   72   83     0     0  con    0  1.0D+00  1.3D-03  9.453D-09  5.673D-10
   73   84     0     0  con    0  1.0D+00  9.1D-05  3.000D-09  5.673D-10
   74   86     0     0  con    1  2.0D-01  1.1D-04  6.630D-09  5.673D-10
   75   87     0     0  con    0  1.0D+00  3.1D-04  5.932D-10  5.673D-10
   76   88     0     0  con    0  1.0D+00  6.6D-05  4.061D-12  5.673D-10
   77   97     0     0  con    8  1.3D-06  7.5D-13  4.061D-12  5.673D-10

CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH             

 Total User time 4.873E+01 seconds.

