RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =            5     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
   38   45     0     0  con    0  1.0D+00  3.4D-02  1.273D-05  2.668D-08
   39   46     0     0  con    0  1.0D+00  7.6D-02  1.861D-05  2.501D-08
   40   48     0     0  con    1  4.2D-01  7.6D-02  2.735D-05  2.352D-08
   41   49     0     0  con    0  1.0D+00  6.1D-02  2.419D-05  2.003D-08
   42   50     0     0  con    0  1.0D+00  2.2D-01  1.013D-05  9.817D-09
   43   51     0     0  con    0  1.0D+00  7.7D-02  5.262D-06  7.766D-09
   44   52     0     0  con    0  1.0D+00  8.5D-02  1.717D-05  5.644D-09
   45   54     0     0  con    1  3.8D-01  6.7D-02  9.062D-06  4.959D-09
   46   55     0     0  con    0  1.0D+00  9.0D-03  3.628D-06  4.486D-09
   47   56     0     0  con    0  1.0D+00  4.3D-03  2.386D-06  4.155D-09
   48   57     0     0  con    0  1.0D+00  7.0D-03  4.832D-06  3.947D-09
   49   58     0     0  con    0  1.0D+00  3.9D-02  1.154D-05  3.063D-09
   50   59     0     0  con    0  1.0D+00  6.5D-02  1.394D-05  2.005D-09
   51   60     0     0  con    0  1.0D+00  9.3D-02  2.053D-05  9.124D-10
   52   62     0     0  con    1  2.2D-01  4.6D-02  7.151D-06  5.032D-10
   53   63     0     0  con    0  1.0D+00  9.9D-03  9.853D-07  2.297D-10
   54   64     0     0  con    0  1.0D+00  6.4D-02  2.489D-06  1.152D-10
   55   65     0     0  con    0  1.0D+00  6.0D-03  1.331D-06  8.298D-11
   56   66     0     0  con    0  1.0D+00  2.9D-03  2.554D-07  2.726D-11
   57   67     0     0  con    0  1.0D+00  6.9D-03  8.683D-08  2.525D-11
   58   68     0     0  con    0  1.0D+00  2.3D-03  3.364D-08  2.479D-11
   59   69     0     0  con    0  1.0D+00  1.9D-04  1.029D-09  2.478D-11
   60   70     0     0  con    0  1.0D+00  5.3D-06  2.597D-11  2.478D-11
   61   77     0     0  con    6  0.0D+00  0.0D+00  2.597D-11  2.478D-11

CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH             

 Total User time 3.924E+01 seconds.

