RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =            5     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
   34   45     0     0  con    0  1.0D+00  1.3D-04  4.835D-07  1.689D-06
   35   46     0     0  con    0  1.0D+00  1.6D-04  1.136D-06  1.689D-06
   36   47     0     0  con    0  1.0D+00  2.9D-04  2.323D-06  1.689D-06
   37   48     0     0  con    0  1.0D+00  4.6D-04  4.178D-06  1.689D-06
   38   49     0     0  con    0  1.0D+00  7.7D-04  7.310D-06  1.689D-06
   39   50     0     0  con    0  1.0D+00  1.4D-03  1.241D-05  1.689D-06
   40   51     0     0  con    0  1.0D+00  2.9D-03  2.089D-05  1.689D-06
   41   52     0     0  con    0  1.0D+00  6.5D-03  3.488D-05  1.688D-06
   42   53     0     0  con    0  1.0D+00  1.6D-02  5.728D-05  1.686D-06
   43   54     0     0  con    0  1.0D+00  4.0D-02  9.242D-05  1.681D-06
   44   55     0     0  con    0  1.0D+00  1.0D-01  1.431D-04  1.668D-06
   45   56     0     0  con    0  1.0D+00  2.8D-01  2.011D-04  1.630D-06
   46   57     0     0  con    0  1.0D+00  1.5D+00  6.090D-05  1.415D-06
   47   59     0     0  con    1  1.7D-01  3.5D-01  4.903D-05  1.389D-06
   48   60     0     0  con    0  1.0D+00  2.0D-01  2.139D-04  1.333D-06
   49   61     0     0  con    0  1.0D+00  3.0D-01  1.124D-04  1.250D-06
   50   63     0     0  con    1  4.7D-01  1.1D+00  9.643D-05  1.024D-06
   51   65     0     0  con    1  1.7D-01  4.1D-01  2.817D-04  9.282D-07
   52   66     0     0  con    0  1.0D+00  1.0D+00  3.632D-05  7.071D-07
   53   68     0     0  con    1  1.6D-01  1.5D-01  3.223D-05  6.996D-07
   54   69     0     0  con    0  1.0D+00  6.0D-02  4.181D-05  6.973D-07
   55   70     0     0  con    0  1.0D+00  2.4D-01  4.855D-05  6.878D-07
   56   71     0     0  con    0  1.0D+00  2.3D-01  4.364D-05  6.674D-07
   57   73     0     0  con    1  1.7D-01  3.5D-01  2.132D-05  6.483D-07
   58   74     0     0  con    0  1.0D+00  7.2D-01  2.951D-05  5.754D-07
   59   75     0     0  con    0  1.0D+00  9.6D-01  5.475D-05  5.035D-07
   60   76     0     0  con    0  1.0D+00  7.0D-01  2.352D-04  4.627D-07
   61   78     0     0  con    1  3.0D-01  6.9D-01  8.427D-05  4.263D-07
   62   79     0     0  con    0  1.0D+00  8.4D-01  1.773D-05  4.064D-07
   63   80     0     0  con    0  1.0D+00  4.2D-01  4.611D-05  3.574D-07
   64   82     0     0  con    1  1.3D-01  3.3D-01  1.935D-04  3.277D-07
   65   83     0     0  con    0  1.0D+00  6.8D-01  2.318D-04  2.752D-07
   66   84     0     0  con    0  1.0D+00  5.9D-01  1.824D-04  1.947D-07
   67   85     0     0  con    0  1.0D+00  1.1D+00  1.254D-04  1.264D-07
   68   87     0     0  con    1  2.2D-01  9.4D-02  2.995D-05  1.080D-07
   69   88     0     0  con    0  1.0D+00  3.8D-01  2.063D-05  9.854D-08
   70   89     0     0  con    0  1.0D+00  7.7D-01  4.142D-05  8.565D-08
   71   90     0     0  con    0  1.0D+00  7.6D-01  5.501D-05  6.502D-08
   72   92     0     0  con    1  4.9D-01  4.8D-01  2.275D-05  5.066D-08
   73   93     0     0  con    0  1.0D+00  7.6D-01  1.353D-05  3.652D-08
   74   95     0     0  con    1  4.6D-01  7.3D-01  1.362D-05  2.990D-08
   75   97     0     0  con    1  2.0D-01  2.4D-01  6.868D-05  2.519D-08
   76   98     0     0  con    0  1.0D+00  6.5D-01  1.956D-05  1.659D-08
   77   99     0     0  con    0  1.0D+00  5.9D-01  2.557D-05  1.370D-08
   78  100     0     0  con    0  1.0D+00  5.6D-01  3.308D-05  9.263D-09
   79  101     0     0  con    0  1.0D+00  3.5D-01  4.791D-05  7.261D-09
   80  102     0     0  con    0  1.0D+00  1.5D-01  8.320D-06  4.742D-09
   81  104     0     0  con    1  4.9D-01  2.6D-01  8.288D-06  4.303D-09
   82  105     0     0  con    0  1.0D+00  3.4D-01  3.979D-06  3.815D-09
   83  106     0     0  con    0  1.0D+00  4.6D-02  1.301D-06  3.723D-09
   84  109     0     0  con    2  2.1D+00  2.6D-01  3.003D-06  3.620D-09
   85  110     0     0  con    0  1.0D+00  1.1D-01  6.743D-07  3.562D-09
   86  114     0     0  con    3  6.7D-03  1.1D-02  5.121D-07  3.562D-09
   87  116     0     0  con    1  2.1D-02  6.0D-04  1.068D-06  3.561D-09
   88  117     0     0  con    0  1.0D+00  4.6D-03  2.702D-07  3.550D-09
   89  118     0     0  con    0  1.0D+00  4.6D-03  2.006D-07  3.549D-09
   90  120     0     0  con    1  2.8D-01  6.6D-04  3.052D-07  3.549D-09
   91  122     0     0  con    1  5.0D-01  1.5D-03  1.966D-07  3.548D-09
   92  129     0     0  con    6  2.1D-01  3.0D-03  2.187D-07  3.548D-09
   93  132     0     0  con    2  1.8D-02  5.4D-05  1.637D-07  3.548D-09
   94  137     0     0  con    4  6.0D-01  1.0D-03  3.742D-08  3.548D-09
   95  155     0     0  con   17  6.9D-08  9.4D-10  3.742D-08  3.548D-09
   96  174     0     0  con   18  4.4D-13  6.0D-15  3.742D-08  3.548D-09

CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH             

 Warning:  more than 10 function and gradient
   evaluations in the last line search.  Termination
   may possibly be caused by a bad search direction.

 Total User time 1.523E+02 seconds.

