RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =            4     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
   24   31     0     0  con    1  5.0D+00  6.2D-03  5.147D-06  3.659D-06
   25   32     0     0  con    0  1.0D+00  1.8D-02  8.531D-06  3.643D-06
   26   33     0     0  con    0  1.0D+00  1.1D-01  2.964D-05  3.539D-06
   27   36     0     0  con    2  1.1D-01  1.9D-01  8.392D-05  3.367D-06
   28   38     0     0  con    1  1.8D-01  6.4D-02  9.426D-05  3.332D-06
   29   39     0     0  con    0  1.0D+00  5.7D-02  4.743D-05  3.240D-06
   30   40     0     0  con    0  1.0D+00  1.5D-02  1.868D-05  3.199D-06
   31   41     0     0  con    0  1.0D+00  3.8D-02  1.646D-05  3.188D-06
   32   42     0     0  con    0  1.0D+00  4.3D-02  5.332D-06  3.163D-06
   33   43     0     0  con    0  1.0D+00  8.1D-02  1.501D-05  3.124D-06
   34   44     0     0  con    0  1.0D+00  3.2D-02  8.189D-06  3.113D-06
   35   45     0     0  con    0  1.0D+00  4.4D-02  2.585D-06  3.110D-06
   36   46     0     0  con    0  1.0D+00  2.8D-03  2.617D-06  3.109D-06
   37   47     0     0  con    0  1.0D+00  2.9D-03  7.325D-07  3.109D-06
   38   48     0     0  con    0  1.0D+00  1.1D-03  4.683D-07  3.109D-06
   39   49     0     0  con    0  1.0D+00  2.6D-03  1.209D-06  3.109D-06
   40   50     0     0  con    0  1.0D+00  3.9D-03  2.274D-06  3.109D-06
   41   51     0     0  con    0  1.0D+00  7.3D-03  4.473D-06  3.108D-06
   42   52     0     0  con    0  1.0D+00  1.4D-02  8.553D-06  3.106D-06
   43   53     0     0  con    0  1.0D+00  3.0D-02  1.560D-05  3.101D-06
   44   54     0     0  con    0  1.0D+00  7.3D-02  2.853D-05  3.086D-06
   45   55     0     0  con    0  1.0D+00  1.9D-01  5.474D-05  3.047D-06
   46   56     0     0  con    0  1.0D+00  4.0D-01  1.104D-04  2.980D-06
   47   57     0     0  con    0  1.0D+00  2.7D-01  1.129D-04  2.878D-06
   48   60     0     0  con    2  4.3D-02  8.2D-02  1.203D-04  2.861D-06
   49   62     0     0  con    1  3.1D-01  4.1D-01  9.486D-05  2.617D-06
   50   63     0     0  con    0  1.0D+00  5.8D-01  3.040D-05  2.278D-06
   51   64     0     0  con    0  1.0D+00  3.5D-01  9.672D-05  2.047D-06
   52   66     0     0  con    1  1.6D-01  3.3D-02  4.755D-05  2.004D-06
   53   67     0     0  con    0  1.0D+00  7.1D-01  1.521D-04  1.749D-06
   54   69     0     0  con    1  2.4D-01  5.0D-02  7.340D-05  1.660D-06
   55   70     0     0  con    0  1.0D+00  5.1D-02  5.145D-06  1.487D-06
   56   72     0     0  con    1  5.0D-01  3.4D-01  6.823D-05  1.308D-06
   57   74     0     0  con    1  3.8D-01  2.2D-01  1.099D-04  1.235D-06
   58   75     0     0  con    0  1.0D+00  2.6D-01  8.494D-05  1.065D-06
   59   76     0     0  con    0  1.0D+00  2.9D-01  6.437D-05  8.422D-07
   60   77     0     0  con    0  1.0D+00  2.4D-01  4.905D-05  7.051D-07
   61   79     0     0  con    1  2.0D-01  3.7D-01  6.576D-05  5.655D-07
   62   80     0     0  con    0  1.0D+00  1.2D-02  3.250D-05  5.284D-07
   63   81     0     0  con    0  1.0D+00  1.8D-01  4.491D-05  4.829D-07
   64   82     0     0  con    0  1.0D+00  2.6D-01  4.826D-06  4.288D-07
   65   83     0     0  con    0  1.0D+00  1.0D-01  3.539D-05  4.220D-07
   66   84     0     0  con    0  1.0D+00  8.3D-02  1.261D-05  4.207D-07
   67   85     0     0  con    0  1.0D+00  4.2D-02  1.437D-06  4.119D-07
   68   86     0     0  con    0  1.0D+00  2.7D-02  4.111D-06  4.109D-07
   69   87     0     0  con    0  1.0D+00  2.3D-02  3.391D-06  4.102D-07
   70   88     0     0  con    0  1.0D+00  1.6D-02  1.607D-06  4.076D-07
   71   89     0     0  con    0  1.0D+00  7.3D-02  1.051D-05  3.899D-07
   72   90     0     0  con    0  1.0D+00  9.2D-02  9.170D-06  3.616D-07
   73   91     0     0  con    0  1.0D+00  9.2D-02  2.904D-05  3.137D-07
   74   92     0     0  con    0  1.0D+00  6.6D-02  3.914D-05  2.558D-07
   75   94     0     0  con    1  2.2D-01  5.2D-02  9.500D-06  2.294D-07
   76   95     0     0  con    0  1.0D+00  2.3D-01  7.335D-06  1.083D-07
   77   98     0     0  con    2  4.6D-02  1.3D-01  3.240D-06  9.292D-08
   78   99     0     0  con    0  1.0D+00  7.9D-02  2.269D-06  6.159D-08
   79  101     0     0  con    1  1.8D-01  1.7D-01  4.940D-06  4.414D-08
   80  102     0     0  con    0  1.0D+00  6.2D-02  1.674D-06  3.197D-08
   81  103     0     0  con    0  1.0D+00  7.9D-02  1.342D-05  2.168D-08
   82  104     0     0  con    0  1.0D+00  6.9D-02  2.931D-06  9.642D-09
   83  106     0     0  con    1  4.5D-01  4.1D-02  1.663D-06  6.681D-09
   84  107     0     0  con    0  1.0D+00  6.7D-02  5.617D-06  2.296D-09
   85  108     0     0  con    0  1.0D+00  1.4D-02  1.663D-06  9.612D-10
   86  110     0     0  con    1  4.4D-01  2.5D-02  8.361D-07  3.140D-10
   87  111     0     0  con    0  1.0D+00  1.9D-02  3.078D-07  8.135D-11
   88  112     0     0  con    0  1.0D+00  6.1D-03  3.784D-08  5.810D-12
   89  113     0     0  con    0  1.0D+00  4.0D-03  5.904D-08  6.723D-13
   90  114     0     0  con    0  1.0D+00  7.2D-04  6.298D-08  3.696D-13
   91  115     0     0  con    0  1.0D+00  2.2D-04  4.635D-10  3.143D-13
   92  116     0     0  con    0  1.0D+00  1.4D-05  4.548D-10  3.142D-13
   93  118     0     0  con    1  1.0D-04  1.9D-06  4.353D-11  3.142D-13
   94  119     0     0  con    0  1.0D+00  2.0D-06  2.525D-13  3.142D-13
   95  120     0     0  con    0  1.0D+00  2.2D-10  3.094D-14  3.142D-13
   96  125     0     0  con    4  0.0D+00  0.0D+00  3.096D-14  3.142D-13

CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH             

 Total User time 2.483E+01 seconds.

