RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =            5     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
   30   41     0     0  con    0  1.0D+00  1.4D-02  1.518D-05  1.196D-06
   31   43     0     0  con    1  4.8D-01  7.7D-03  4.573D-06  1.195D-06
   32   44     0     0  con    0  1.0D+00  1.1D-02  9.838D-07  1.195D-06
   33   45     0     0  con    0  1.0D+00  4.7D-04  2.926D-07  1.195D-06
   34   46     0     0  con    0  1.0D+00  1.5D-04  2.936D-07  1.195D-06
   35   47     0     0  con    0  1.0D+00  1.1D-03  4.613D-07  1.195D-06
   36   48     0     0  con    0  1.0D+00  1.7D-03  9.833D-07  1.195D-06
   37   49     0     0  con    0  1.0D+00  3.1D-03  1.899D-06  1.195D-06
   38   50     0     0  con    0  1.0D+00  6.0D-03  2.379D-06  1.194D-06
   39   51     0     0  con    0  1.0D+00  6.5D-03  2.231D-05  1.194D-06
   40   52     0     0  con    0  1.0D+00  8.6D-03  6.459D-06  1.192D-06
   41   53     0     0  con    0  1.0D+00  2.7D-02  2.410D-05  1.187D-06
   42   54     0     0  con    0  1.0D+00  1.1D-01  4.885D-05  1.163D-06
   43   55     0     0  con    0  1.0D+00  3.3D-01  1.185D-05  1.118D-06
   44   57     0     0  con    1  3.1D-01  1.5D-01  1.440D-04  1.098D-06
   45   58     0     0  con    0  1.0D+00  2.9D-01  8.159D-05  1.052D-06
   46   59     0     0  con    0  1.0D+00  7.3D-01  6.551D-05  9.744D-07
   47   60     0     0  con    0  1.0D+00  1.7D-01  2.648D-04  9.737D-07
   48   61     0     0  con    0  1.0D+00  5.9D-02  1.199D-04  9.341D-07
   49   62     0     0  con    0  1.0D+00  2.0D-01  4.600D-05  9.082D-07
   50   63     0     0  con    0  1.0D+00  2.4D-01  2.251D-05  8.625D-07
   51   64     0     0  con    0  1.0D+00  5.5D-01  3.605D-05  6.934D-07
   52   66     0     0  con    1  1.9D-01  9.8D-02  9.868D-05  6.402D-07
   53   67     0     0  con    0  1.0D+00  4.6D-01  3.073D-04  4.852D-07
   54   69     0     0  con    1  4.5D-01  4.2D-01  2.016D-04  3.680D-07
   55   70     0     0  con    0  1.0D+00  5.2D-01  2.610D-04  2.671D-07
   56   72     0     0  con    1  4.3D-01  5.0D-01  1.450D-04  1.863D-07
   57   74     0     0  con    1  4.0D-01  1.4D-01  1.431D-05  1.687D-07
   58   75     0     0  con    0  1.0D+00  1.0D-01  1.382D-05  1.613D-07
   59   76     0     0  con    0  1.0D+00  1.6D-01  1.658D-05  1.482D-07
   60   77     0     0  con    0  1.0D+00  4.4D-01  2.768D-05  1.320D-07
   61   78     0     0  con    0  1.0D+00  3.1D-01  6.196D-05  9.582D-08
   62   79     0     0  con    0  1.0D+00  7.2D-01  3.811D-05  5.219D-08
   63   81     0     0  con    1  2.5D-01  1.5D-01  2.830D-05  2.121D-08
   64   82     0     0  con    0  1.0D+00  1.2D-01  4.773D-05  1.381D-08
   65   83     0     0  con    0  1.0D+00  2.9D-01  3.763D-05  1.131D-08
   66   85     0     0  con    1  3.5D-01  6.5D-02  5.308D-06  9.923D-09
   67   86     0     0  con    0  1.0D+00  2.1D-02  2.826D-06  7.505D-09
   68   88     0     0  con    1  1.1D-01  1.6D-02  1.501D-05  7.099D-09
   69   89     0     0  con    0  1.0D+00  1.4D-01  7.446D-06  4.238D-09
   70   90     0     0  con    0  1.0D+00  3.0D-01  6.245D-06  1.305D-09
   71   91     0     0  con    0  1.0D+00  1.0D-01  2.191D-06  2.881D-10
   72   92     0     0  con    0  1.0D+00  8.6D-02  7.488D-07  3.146D-11
   73   93     0     0  con    0  1.0D+00  1.6D-02  4.377D-07  6.717D-12
   74   94     0     0  con    0  1.0D+00  1.7D-02  7.507D-08  2.272D-12
   75   95     0     0  con    0  1.0D+00  4.2D-03  1.139D-08  1.845D-12
   76   96     0     0  con    0  1.0D+00  8.7D-05  9.898D-09  1.842D-12
   77   98     0     0  con    1  2.1D-01  2.5D-05  1.001D-08  1.841D-12
   78   99     0     0  con    0  1.0D+00  4.0D-05  1.804D-09  1.841D-12
   79  100     0     0  con    0  1.0D+00  6.4D-06  6.168D-11  1.841D-12
   80  101     0     0  con    0  1.0D+00  2.3D-07  4.860D-13  1.841D-12
   81  102     0     0  con    0  1.0D+00  6.2D-08  2.083D-13  1.841D-12
   82  108     0     0  con    5  5.1D-02  9.4D-10  2.032D-13  1.841D-12
   83  111     0     0  con    2  7.1D-08  2.5D-15  2.030D-13  1.841D-12
   84  116     0     0  con    4  0.0D+00  0.0D+00  2.066D-13  1.841D-12

CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH             

 Total User time 5.846E+01 seconds.

